,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
1052,2020-04-28,53.9,54.15,53.13,53.2,49.96,8350539,8350539,-0.7,-1.3,53.595,"April 28, 20",-0.013
1053,2020-04-27,53.36,53.64,53.06,53.37,50.12,9123356,9123356,0.01,0.01874063,53.3575,"April 27, 20",0.0001874063
1054,2020-04-24,52.41,53.05,51.96,53.01,49.78,9404138,9404138,0.6,1.14,52.6075,"April 24, 20",0.0114
1055,2020-04-23,52.23,52.99,51.45,51.97,48.8,10330317,10330317,-0.26,-0.4978,52.16,"April 23, 20",-0.004978
1056,2020-04-22,52.03,52.58,51.77,52.27,49.08,9669227,9669227,0.24,0.46127,52.1625,"April 22, 20",0.0046127
1057,2020-04-21,53.23,53.34,51.12,51.31,48.18,14111658,14111658,-1.92,-3.61,52.25,"April 21, 20",-0.0361
1058,2020-04-20,54.05,54.58,53.8,53.91,50.62,10358912,10358912,-0.14,-0.25902,54.085,"April 20, 20",-0.0025902
1059,2020-04-17,54.52,54.72,53.97,54.62,51.29,13608890,13608890,0.1,0.18342,54.4575,"April 17, 20",0.0018342
1060,2020-04-16,53.15,53.87,53.07,53.7,50.43,14098314,14098314,0.55,1.03,53.4475,"April 16, 20",0.0103
1061,2020-04-15,53.21,53.45,52.81,53.16,49.92,10398180,10398180,-0.05,-0.0939673,53.1575,"April 15, 20",-0.000939673
1062,2020-04-14,53.71,54.1,53.45,54.0,50.71,11674648,11674648,0.29,0.53994,53.815,"April 14, 20",0.0053994
1063,2020-04-13,52.7,53.14,52.4,52.97,49.74,12695030,12695030,0.27,0.51233,52.8025,"April 13, 20",0.0051233
1064,2020-04-09,52.24,53.62,52.03,53.18,49.94,15521532,15521532,0.94,1.8,52.7675,"April 09, 20",0.018
1065,2020-04-08,50.98,52.68,50.88,52.13,48.95,15710702,15710702,1.15,2.26,51.6675,"April 08, 20",0.0226
1066,2020-04-07,52.15,52.33,50.71,50.76,47.44,14094498,14094498,-1.39,-2.67,51.4875,"April 07, 20",-0.0267
1067,2020-04-06,50.4,51.88,50.35,51.49,48.12,13845785,13845785,1.09,2.16,51.03,"April 06, 20",0.0216
1068,2020-04-03,49.3,50.05,48.95,49.4,46.17,13362483,13362483,0.1,0.20284,49.425,"April 03, 20",0.0020284
1069,2020-04-02,48.18,49.89,48.1,49.8,46.54,16434410,16434410,1.62,3.36,48.9925,"April 02, 20",0.0336
1070,2020-04-01,46.55,48.99,46.04,48.71,45.52,17918494,17918494,2.16,4.64,47.5725,"April 01, 20",0.0464
1071,2020-03-31,51.12,51.18,48.0,48.33,45.17,15803792,15803792,-2.79,-5.46,49.6575,"March 31, 20",-0.0546
1072,2020-03-30,50.4,51.59,49.59,50.36,47.07,20611903,20611903,-0.04,-0.07936508,50.485,"March 30, 20",-0.0007936508
1073,2020-03-27,49.09,51.6,48.56,49.83,46.57,20025303,20025303,0.74,1.51,49.77,"March 27, 20",0.0151
1074,2020-03-26,46.38,50.74,46.19,50.48,47.18,22418935,22418935,4.1,8.84,48.4475,"March 26, 20",0.0884
1075,2020-03-25,47.1,48.74,45.48,45.94,42.93,25625781,25625781,-1.16,-2.46,46.815,"March 25, 20",-0.0246
1076,2020-03-24,45.33,48.01,45.3,47.84,44.71,19323686,19323686,2.51,5.54,46.62,"March 24, 20",0.0554
1077,2020-03-23,45.0,46.49,43.89,44.19,41.3,23063662,23063662,-0.81,-1.8,44.8925,"March 23, 20",-0.018
1078,2020-03-20,45.02,46.7,44.51,45.65,42.66,26341191,26341191,0.63,1.4,45.47,"March 20, 20",0.014
1079,2020-03-19,46.47,47.97,44.87,45.07,42.12,20159074,20159074,-1.4,-3.01,46.095,"March 19, 20",-0.0301
1080,2020-03-18,43.67,47.8,42.56,47.27,44.18,29557006,29557006,3.6,8.24,45.325,"March 18, 20",0.0824
1081,2020-03-17,43.62,47.71,41.66,46.86,43.79,25588856,25588856,3.24,7.43,44.9625,"March 17, 20",0.0743
1082,2020-03-16,42.51,47.57,41.26,42.72,39.93,27493699,27493699,0.21,0.494,43.515,"March 16, 20",0.00494
1083,2020-03-13,44.45,47.99,43.42,47.93,44.79,28339433,28339433,3.48,7.83,45.9475,"March 13, 20",0.0783
1084,2020-03-12,41.12,43.4,39.71,39.8,37.2,24123760,24123760,-1.32,-3.21,41.0075,"March 12, 20",-0.0321
1085,2020-03-11,46.81,47.48,44.27,44.72,41.79,24142853,24142853,-2.09,-4.46,45.82,"March 11, 20",-0.0446
1086,2020-03-10,47.45,48.91,46.16,48.58,45.4,27067704,27067704,1.13,2.38,47.775,"March 10, 20",0.0238
1087,2020-03-09,44.95,47.57,44.66,46.01,43.0,25949263,25949263,1.06,2.36,45.7975,"March 09, 20",0.0236
