,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
985,2020-08-03,107.4,113.0,107.03,109.59,100.68,18903474,18903474,2.19,2.04,109.255,"August 03, 20",0.0204
986,2020-07-31,105.66,107.75,104.51,105.61,97.02,16770274,16770274,-0.05,-0.0473216,105.8825,"July 31, 20",-0.000473216
987,2020-07-30,102.42,107.69,100.7,107.19,98.47,42122507,42122507,4.77,4.66,104.5,"July 30, 20",0.0466
988,2020-07-29,92.08,93.62,91.74,93.03,85.46,11453035,11453035,0.95,1.03,92.6175,"July 29, 20",0.0103
989,2020-07-28,92.17,92.59,90.57,91.45,84.01,5818417,5818417,-0.721,-0.78117,91.695,"July 28, 20",-0.0078117
990,2020-07-27,90.02,92.84,89.26,92.7,85.16,8021665,8021665,2.68,2.98,91.205,"July 27, 20",0.0298
991,2020-07-24,89.21,90.29,87.51,88.89,81.66,9519999,9519999,-0.32,-0.3587,88.975,"July 24, 20",-0.003587
992,2020-07-23,92.91,92.97,89.23,89.67,82.38,9438516,9438516,-3.24,-3.49,91.195,"July 23, 20",-0.0349
993,2020-07-22,92.74,93.29,91.67,92.6,85.07,4366672,4366672,-0.14,-0.15096,92.575,"July 22, 20",-0.0015096
994,2020-07-21,93.55,93.85,91.81,92.31,84.8,7099738,7099738,-1.24,-1.33,92.88,"July 21, 20",-0.0133
995,2020-07-20,92.19,93.27,91.3,93.17,85.59,5407473,5407473,0.9778,1.06,92.4825,"July 20, 20",0.0106
996,2020-07-17,91.68,92.46,91.0,92.23,84.73,5985862,5985862,0.55,0.59991,91.8425,"July 17, 20",0.0059991
997,2020-07-16,91.26,91.75,90.68,91.2,83.78,6178667,6178667,-0.0639,-0.06574622,91.2225,"July 16, 20",-0.0006574622
998,2020-07-15,92.93,92.93,91.01,92.55,85.02,6154056,6154056,-0.38,-0.40891,92.355,"July 15, 20",-0.0040891
999,2020-07-14,90.86,92.62,89.2,92.38,84.87,6570953,6570953,1.52,1.67,91.265,"July 14, 20",0.0167
